;Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price
6457;13470;190;3,0;67,42646132403105;41,044340030064774;8,0;9;9,0;1967;0,0;B;B;30;7538;87;4702,0;5;5;B;595468,0775639741
9171;14552;190;2,0;62,96063407307189;54,64574106551241;1,0;5;20,0;1977;0,0;B;B;30;7538;87;4702,0;5;5;B;193687,03732416476
1421;4586;196;2,0;47,08009784713021;28,52531679207727;6,0;3;10,0;1966;0,0;B;B;30;7538;87;4702,0;5;5;B;336584,1180920175
8381;3128;157;3,0;84,63069324215707;55,849040620534836;11,0;4;6,0;1930;0,0;B;B;30;7538;87;4702,0;5;5;B;480227,2662022432
831;9530;190;3,0;58,70933479490606;37,330242630979335;6,0;5;9,0;1964;0,0;B;B;30;7538;87;4702,0;5;5;B;507552,24699654774
9837;5482;157;2,0;48,18594321764037;33,156377439606096;7,0;9;8,0;1963;0,0;B;B;30;7538;87;4702,0;5;5;B;425837,40495536313
9784;1225;157;3,0;76,46033152437872;49,97915384147748;8,0;9;8,0;1960;0,0;B;B;30;7538;87;4702,0;5;5;B;617749,1185856492
2554;10919;190;2,0;47,489414781576855;35,564479208442265;4,0;5;5,0;1918;0,0;B;B;30;7538;87;4702,0;5;5;B;537979,6575089772
9370;8396;202;2,0;42,353484722854944;30,661179677131138;6,0;4;6,0;1933;0,0;B;B;30;7538;87;4702,0;5;5;B;502085,8601620849
436;4933;157;3,0;54,28952339945418;39,04130745396157;5,0;7;8,0;1961;0,0;B;B;30;7538;87;4702,0;5;5;B;503712,15397915104
7343;7929;157;1,0;35,39724153344515;17,470681136074205;8,0;2;9,0;1968;0,0;B;B;30;7538;87;4702,0;5;5;B;217045,53435980467
7674;14208;190;2,0;44,00004728333615;26,903124985192694;6,0;4;10,0;1966;0,0;B;B;30;7538;87;4702,0;5;5;B;380765,5435938293
8055;15590;157;3,0;65,20397780629898;42,319012332410225;9,0;5;5,0;1931;0,0;B;B;30;7538;87;4702,0;5;5;B;438061,70327636594
2515;14568;157;1,0;34,08345621464551;19,685535958963566;9,0;9;12,0;1971;0,0;B;B;30;7538;87;4702,0;5;5;B;268256,96660045837
262;2173;181;2,0;62,19833539557827;39,68072899137825;5,0;7;9,0;1948;0,0;B;B;30;7538;87;4702,0;5;5;B;541173,3193911902
8784;12774;157;2,0;62,747509162160966;28,196812696518478;8,0;5;10,0;1956;0,0;B;B;30;7538;87;4702,0;5;5;B;555661,9439687196
7331;15421;190;3,0;70,22341050012659;42,703771725395434;8,0;7;12,0;1971;0,0;B;B;30;7538;87;4702,0;5;5;B;561876,2025273731
8287;4750;157;2,0;40,04090628120293;22,18759341431159;7,0;10;9,0;1966;0,0;B;B;30;7538;87;4702,0;5;5;B;269603,2162397621
6126;8863;202;3,0;94,13748891269728;58,713118122068366;9,0;4;7,0;1983;0,0;B;B;30;7538;87;4702,0;5;5;B;286215,8635523472
8163;16018;190;3,0;76,2975351748372;53,91314847260141;6,0;10;8,0;1933;0,0;B;B;30;7538;87;4702,0;5;5;B;526438,4589186045
2256;10046;157;2,0;51,02178985316074;31,32666020530867;7,0;7;8,0;1963;0,0;B;B;30;7538;87;4702,0;5;5;B;390535,4158607039
9739;10200;157;2,0;43,63002239085447;25,185818628486253;7,0;9;9,0;1970;0,0;B;B;30;7538;87;4702,0;5;5;B;89882,13490808172
2022;15354;157;2,0;58,64498931055274;37,98633762505786;7,0;6;14,0;1961;0,0;B;B;30;7538;87;4702,0;5;5;B;482696,82998886117
9575;4382;157;2,0;43,416196064306746;25,039190011806216;7,0;4;9,0;1969;0,0;B;B;30;7538;87;4702,0;5;5;B;359947,6953313935
4692;601;133;3,0;83,19717936568077;54,76735239814225;8,0;8;8,0;1961;0,042307271;B;B;17;2810;9;4849,0;3;6;B;479612,5252304203
8383;14416;155;2,0;46,474942062451824;27,587831577354198;5,0;3;5,0;1967;0,042307271;B;B;17;2810;9;4849,0;3;6;B;280267,87233305816
507;10741;155;3,0;78,52075028559328;45,13030520638444;9,0;16;16,0;1989;0,042307271;B;B;17;2810;9;4849,0;3;6;B;598541,3463852069
8207;14248;105;3,0;71,09370996959692;46,573040001848796;7,0;6;5,0;1931;0,042307271;B;B;17;2810;9;4849,0;3;6;B;387442,8857604799
8210;16174;155;4,0;82,94552967629306;52,35809886588354;8,0;4;12,0;1981;0,042307271;B;B;17;2810;9;4849,0;3;6;B;364660,2268506437
9881;5022;105;1,0;41,0663851562441;19,878588627570032;8,0;7;16,0;1981;0,042307271;B;B;17;2810;9;4849,0;3;6;B;199636,9327782798
3639;14839;155;1,0;35,391014068577384;21,12243800474448;5,0;4;5,0;1966;0,042307271;B;B;17;2810;9;4849,0;3;6;B;190016,9873916081
6277;2726;155;2,0;61,71410901508784;32,48698773255929;9,0;7;6,0;1931;0,042307271;B;B;17;2810;9;4849,0;3;6;B;362698,8133729269
4340;6493;155;3,0;76,66005727490706;56,42721883863577;8,0;3;5,0;1960;0,042307271;B;B;17;2810;9;4849,0;3;6;B;463351,8798377778
2285;9290;155;1,0;32,65194324846526;23,927309399685484;5,0;3;9,0;1967;0,042307271;B;B;17;2810;9;4849,0;3;6;B;185878,37029917547
3964;8428;133;3,0;81,65402579825503;56,9186529008324;9,0;7;11,0;1959;0,042307271;B;B;17;2810;9;4849,0;3;6;B;474671,8448967112
4224;8297;155;3,0;66,25846874044774;45,43725202771101;6,0;3;12,0;1977;0,042307271;B;B;17;2810;9;4849,0;3;6;B;310139,6598474389
1208;12623;133;2,0;48,599587275544465;28,653719096707963;6,0;5;9,0;1967;0,042307271;B;B;17;2810;9;4849,0;3;6;B;247894,55695118732
3448;14137;155;2,0;47,5023155744584;30,587659665936165;6,0;7;12,0;1973;0,042307271;B;B;17;2810;9;4849,0;3;6;B;293082,509921774
6229;8506;155;3,0;69,54066521404351;44,117617871713314;7,0;7;12,0;1972;0,042307271;B;B;17;2810;9;4849,0;3;6;B;442267,0003465553
0;14038;35;2,0;47,981561235175036;29,44275054713416;6,0;7;9,0;1969;0,089039719;B;B;33;7976;5;900,0;0;11;B;184966,9307298416
6;14549;154;2,0;62,254113586402504;37,16037741888674;7,0;3;5,0;1960;0,460556389;B;B;20;4386;14;900,0;1;5;B;296021,2043771131
7;11993;74;2,0;80,31292563185586;54,64574106551241;0,0;14;0,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;221244,15666358554
8;5172;1;2,0;64,51143730838427;54,64574106551241;1,0;9;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;229102,7959994131
9;8649;23;1,0;46,46140869718414;18,915552483878766;8,0;13;17,0;2014;0,075778755;B;B;6;1437;3;900,0;0;2;B;95380,22099316985
11;12427;31;3,0;68,80885909839964;45,736905639421956;7,0;1;8,0;1959;0,0;B;B;23;3684;2;900,0;0;4;B;165534,5414246522
12;6452;13;2,0;54,5228049029371;31,75975305618809;1,0;8;12,0;1999;0,090799103;B;B;74;19083;2;900,0;5;15;B;229220,37260914012
14;10953;27;1,0;53,769097136525275;52,40802696611313;1,0;5;4,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;140647,56593684404
16;2119;27;2,0;49,36064780032354;31,993963547007414;5,0;6;5,0;1983;0,051815435;B;B;5;1227;0;900,0;0;0;B;117000,38128669599
17;3000;34;2,0;57,969964222530145;32,01248263525128;9,0;6;14,0;2001;0,069753361;B;B;53;13670;4;900,0;1;11;B;231828,43766693235
19;4909;19;3,0;110,95979224728356;56,996764901321505;11,0;16;25,0;2012;0,000991363;B;B;33;6783;3;900,0;1;9;B;394895,32598680095
21;11935;27;2,0;64,71183493873933;54,64574106551241;1,0;15;1,0;1977;0,211401214;B;B;9;1892;0;900,0;0;1;B;127200,02651097006
22;11852;48;1,0;41,668649656506325;20,207761889892915;10,0;19;22,0;1996;0,041124634;B;B;46;9515;5;900,0;1;10;B;215083,96905610108
25;5073;74;2,0;82,66791473448255;54,64574106551241;1,0;16;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;244145,8270685723
26;4378;27;3,0;106,95887123511149;0,6418221077821484;0,0;17;0,0;2018;0,072157581;B;B;2;629;1;900,0;0;0;A;337299,86793644377
27;7550;23;2,0;64,55620925344805;54,64574106551241;1,0;8;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;173910,92372317292
28;8054;23;1,0;42,53004325868857;43,96775892567469;1,0;3;9,0;2014;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;95338,19854860756
29;522;11;2,0;48,37223191245333;31,00758147862463;6,0;4;9,0;1972;0,00016967599999999998;B;B;36;5992;0;900,0;1;1;B;213374,16640304858
31;4785;61;1,0;41,7651555000357;19,343185677164602;9,0;12;16,0;1984;0,300322518;B;B;52;10311;6;900,0;1;9;B;189007,23894421052
32;13253;27;2,0;63,679115983087094;37,275774657400376;1,0;9;15,0;1977;0,017647053;B;B;2;469;0;900,0;0;0;B;178721,70633739038
35;6486;200;3,0;85,28038875664878;58,447967179062545;9,0;6;5,0;1960;0,0;B;B;33;7425;1;900,0;2;5;B;402871,91631724115
36;11703;23;1,0;41,11876598003856;30,928076795745028;1,0;4;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;103510,22360146276
39;9371;23;2,0;60,503248324677;54,64574106551241;0,0;16;0,0;1977;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;229778,0579017187
42;9833;1;2,0;56,49431782042168;54,72356903322895;0,0;9;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;196078,90728935658
43;175;23;2,0;58,692132931238426;54,64574106551241;1,0;16;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;184501,01122512695
46;1821;23;2,0;49,929488622133064;54,64574106551241;1,0;9;12,0;1977;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;88464,4253950588
47;14292;103;1,0;41,53813827372754;23,292934580888872;8,0;7;16,0;1981;0,014423114;B;B;19;3806;4;900,0;0;3;B;234052,26552661308
48;7596;23;1,0;47,080100247481404;46,80798919400547;12,0;3;9,0;1977;0,014072961;B;B;2;475;0;900,0;0;0;B;96029,16787733519
49;13393;98;1,0;41,27061351984075;20,45594534035546;7,0;8;14,0;2003;0,195781053;B;B;23;5212;6;900,0;3;2;B;214733,34225833853
51;10103;94;1,0;35,28089402875877;23,35417623467495;6,0;11;9,0;1971;0,282797669;B;B;33;8667;2;900,0;0;6;B;148862,21017433386
52;2301;1;2,0;61,40005437465901;65,22460279642264;0,0;17;22,0;2016;0,007122317;B;B;1;264;0;900,0;0;1;B;199215,45222932714
53;6455;44;1,0;31,89348347603991;20,94667055523254;7,0;3;14,0;1973;0,175054867;B;B;36;10055;3;900,0;1;0;B;182946,36203104112
54;16334;1;1,0;42,41417613853096;30,928076795745028;1,0;14;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;156476,61434830475
55;3963;48;3,0;60,49673620327934;38,701932866274475;6,0;4;9,0;1980;0,041124634;B;B;46;9515;5;900,0;1;10;B;276349,9122838608
57;3203;23;2,0;56,21870163187176;54,64574106551241;1,0;3;3,0;1977;0,005767451;B;B;1;388;0;900,0;0;0;B;90303,66568299793
59;12393;11;2,0;57,322494472127154;31,78800632302188;10,0;5;16,0;1980;0,00016967599999999998;B;B;36;5992;0;900,0;1;1;B;242402,234569005
60;16601;88;2,0;47,31752643089487;31,100516771763807;6,0;6;12,0;1975;0,127375905;B;B;43;8429;3;900,0;3;9;B;207641,6759898469
61;4191;1;2,0;65,02389875686265;54,64574106551241;1,0;10;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;197343,7979853104
65;11398;62;1,0;41,19418849786451;30,928076795745028;0,0;6;0,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;114063,0920409234
69;6925;27;2,0;64,92910276079539;63,30460517784749;10,0;15;17,0;2016;0,072157581;B;B;2;629;1;900,0;0;0;A;228584,00107195406
70;10362;27;2,0;79,22704893716298;54,64574106551241;0,0;9;0,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;167023,97314312926
71;2136;74;2,0;84,68773160202026;81,90555163617604;0,0;12;17,0;2017;0,075778755;B;B;6;1437;3;900,0;0;2;B;243479,876105312
72;14675;74;1,0;52,45758937232919;52,4233445561041;0,0;18;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;160292,1637018166
73;9413;79;1,0;39,42966643301249;18,519732724337832;9,0;2;16,0;1981;0,16909109;B;B;19;3856;10;900,0;2;5;B;174952,64419069275
75;12246;9;1,0;50,299167150679395;24,3496040418;9,0;11;16,0;2006;0,136244425;B;B;11;2370;0;900,0;0;1;B;197101,04908793507
76;14020;34;1,0;47,90932737998546;42,78238540963264;1,0;2;1,0;2016;0,069753361;B;B;53;13670;4;900,0;1;11;B;181167,64240357085
79;12162;69;1,0;39,252554812007496;19,394250723900626;7,0;1;16,0;1985;0,000991363;B;B;33;6783;3;900,0;1;9;B;184737,9210694037
80;15600;108;2,0;49,888740020585054;31,603650465162;6,0;9;12,0;1974;0,0;B;B;23;3684;2;900,0;0;4;B;261086,02440592513
81;6832;96;2,0;62,78380934113364;35,222368111513255;10,0;5;10,0;1994;0,041116354;B;B;53;14892;4;900,0;1;4;B;259293,02212247785
83;2855;18;2,0;61,71855284835026;33,0401150131786;10,0;10;11,0;2000;0,0;B;B;30;5562;0;900,0;0;5;A;267609,8272514647
85;11248;27;2,0;54,583231282802906;33,320302288938066;11,0;2;9,0;2000;0,041116354;B;B;53;14892;4;900,0;1;4;B;238779,44765093192
87;16674;94;2,0;47,145626414517814;30,738284138231354;5,0;11;9,0;1976;0,127375905;B;B;43;8429;3;900,0;3;9;B;210364,31471895878
88;3918;41;2,0;48,07704110377844;28,835116601308275;5,0;5;9,0;1968;0,175054867;B;B;36;10055;3;900,0;1;0;B;198183,07691950462
90;13395;10;2,0;50,29076173681866;32,460809440510396;6,0;12;12,0;1973;0,089039719;B;B;33;7976;5;900,0;0;11;B;242107,0978653341
94;13887;7;3,0;74,97105425768765;46,23924761599082;10,0;16;17,0;1987;0,0;B;B;23;5067;4;900,0;2;6;B;415398,5730306261
95;4280;34;2,0;61,33496777880346;4,091944920685359;1,0;26;1,0;2014;0,069753361;B;B;53;13670;4;900,0;1;11;B;286564,4419718113
96;14319;27;2,0;58,93727974313555;34,74006979324089;11,0;2;7,0;1998;0,041116354;B;B;53;14892;4;900,0;1;4;B;217349,25658949924
98;9753;23;1,0;41,84569772836166;30,928076795745028;1,0;14;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;110620,6293204901
99;13577;61;1,0;33,646711450929125;21,42355298005255;5,0;8;9,0;1975;0,300322518;B;B;52;10311;6;900,0;1;9;B;165018,9484643495
100;14756;1;1,0;50,61776843485736;46,505676134063826;1,0;10;24,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;175188,95821584578
101;3973;1;2,0;62,96990315347615;31,74561055395469;10,0;14;14,0;2014;0,007122317;B;B;1;264;0;900,0;0;1;B;92127,0617882676
103;11765;23;2,0;48,76013224783535;54,64574106551241;1,0;3;3,0;1977;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;113250,42650034721
108;3276;27;2,0;62,224569197974155;58,5039850086156;1,0;8;17,0;2016;0,017647053;B;B;2;469;0;900,0;0;0;B;192625,0493997445
109;6761;70;2,0;45,592912912750855;27,27845940340863;6,0;3;9,0;1981;0,002211665;B;B;39;7614;3;900,0;1;5;A;201121,07053639015
111;12428;94;2,0;39,900424683233375;26,477223105164704;6,0;12;14,0;1982;0,282797669;B;B;33;8667;2;900,0;0;6;B;204804,84335521163
115;12377;27;2,0;60,44585456445121;54,64574106551241;1,0;13;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;213798,18515132746
117;3975;1;2,0;65,00927913436703;54,64574106551241;1,0;9;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;186403,4841889536
118;14822;18;3,0;76,23513674330522;47,001817296653726;10,0;9;17,0;1997;0,0;B;B;30;5562;0;900,0;0;5;A;293371,9575586355
119;367;45;1,0;42,367288692851375;40,012528663007295;1,0;16;14,0;2015;0,195781053;B;B;23;5212;6;900,0;3;2;B;250466,98077681608
120;9703;15;4,0;98,68670312903869;57,307057812964345;15,0;10;17,0;2008;0,158249043;B;B;21;5731;0;900,0;1;0;B;373510,0571282724
123;8753;25;3,0;85,95230644639723;89,80375267249289;1,0;4;3,0;2017;0,069753361;B;B;53;13670;4;900,0;1;11;B;309688,5926806599
124;11279;19;2,0;74,44137733392219;35,640269014040044;9,0;23;25,0;2004;0,000991363;B;B;33;6783;3;900,0;1;9;B;435909,1097547888
125;8691;1;2,0;55,2332130691251;54,64574106551241;1,0;13;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;184324,9008862336
130;6600;96;1,0;35,99013769288014;18,12583002371395;1,0;1;9,0;1978;0,041116354;B;B;53;14892;4;900,0;1;4;B;155312,29482522552
131;10726;27;3,0;89,6929642467968;87,62381427680403;1,0;13;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;265978,8377804947
133;15386;127;2,0;45,92367266158226;26,177752782849087;5,0;3;5,0;1967;0,486245621;B;B;13;2514;19;900,0;0;6;B;176480,46517329663
136;6172;27;2,0;92,40000684071423;92,06923622776027;10,0;2;5,0;1977;0,07542368;B;B;11;3097;0;900,0;0;0;B;116942,67104480596
137;8173;56;1,0;40,812877553246935;23,09788779329753;10,0;10;22,0;1999;0,0;B;B;23;5067;4;900,0;2;6;B;292718,3126005229
139;9742;1;2,0;63,672610618053405;54,64574106551241;1,0;11;17,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;194510,14788951524
142;10835;61;2,0;45,586982489186994;34,682385480990014;5,0;5;5,0;1962;0,298204575;B;B;16;4048;3;900,0;1;3;B;177434,7589711046
143;5460;74;1,0;50,145176202730894;30,928076795745028;1,0;8;12,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;171901,0874084269
145;14787;34;2,0;60,366625674269216;57,70914937562125;10,0;20;19,0;2017;0,069753361;B;B;53;13670;4;900,0;1;11;B;241737,8084974161
146;9892;62;2,0;71,3047632136293;54,64574106551241;1,0;13;20,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;170564,40872038715
147;3287;27;3,0;92,88554386930149;91,64224916672009;13,0;7;17,0;2015;0,072157581;B;B;2;629;1;900,0;0;0;A;206780,54887701644
148;7967;9;1,0;37,470195242427614;21,485797280082046;7,0;12;17,0;1993;0,069753361;B;B;53;13670;4;900,0;1;11;B;187899,22196065105
149;10666;94;1,0;37,98575172539788;20,142098703933197;9,0;8;16,0;1974;0,521867054;B;B;25;6149;0;900,0;0;0;B;137656,12292446892
150;8141;46;2,0;69,80461247985367;33,82966008436593;12,0;13;16,0;2014;0,188783766;B;B;31;6137;4;900,0;0;1;B;465067,06588342227
152;14141;23;2,0;57,69961907981183;54,64574106551241;10,0;2;1,0;1977;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;114168,53270326485
153;9870;62;1,0;51,83147294769089;53,49130060550926;1,0;5;1,0;2015;0,072157581;B;B;2;629;1;900,0;0;0;A;131797,47228439266
154;4954;23;1,0;44,647897567499456;41,555841756681;1,0;9;25,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;123749,81125374605
155;14109;62;1,0;47,57727953765478;43,123508338822525;1,0;6;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;128813,57022387734
157;15848;23;3,0;70,21457474548518;49,364085027187826;9,0;3;1,0;2017;0,005767451;B;B;1;388;0;900,0;0;0;B;111389,48105876287
158;16779;27;3,0;51,991064354455396;4,896201920014866;1,0;22;25,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;174687,5661862937
161;4263;27;1,0;54,25519113954791;51,135218544797326;0,0;5;3,0;2017;0,072157581;B;B;2;629;1;900,0;0;0;A;147040,22612039236
162;14264;119;2,0;45,222689730275285;33,485942821149045;5,0;6;9,0;1968;0,000995363;B;B;42;7651;1;900,0;1;5;B;186508,20856483802
164;6635;96;2,0;57,6391671539191;34,8831258893622;8,0;3;9,0;1999;0,041116354;B;B;53;14892;4;900,0;1;4;B;144400,25776795662
167;7023;1;2,0;71,0055747817242;54,64574106551241;0,0;11;9,0;1977;0,007122317;B;B;1;264;0;900,0;0;1;B;245130,10663746108
168;8203;98;2,0;47,69890152322699;32,685700152832595;5,0;4;5,0;1962;0,195781053;B;B;23;5212;6;900,0;3;2;B;189565,89794984864
169;15919;47;2,0;49,285200889669326;31,84773289921996;6,0;7;12,0;1977;0,298204575;B;B;16;4048;3;900,0;1;3;B;204117,83359830946
172;81;47;2,0;56,922116009244824;30,73443216951549;8,0;13;16,0;1981;0,101872465;B;B;23;4583;3;900,0;3;3;B;254013,43464408853
173;5790;27;1,0;47,17718354022401;30,928076795745028;1,0;5;4,0;1977;0,07542368;B;B;11;3097;0;900,0;0;0;B;109264,47414521917
175;1288;27;3,0;82,51591138174318;45,376024043829716;1,0;5;1,0;1977;0,017647053;B;B;2;469;0;900,0;0;0;B;207858,57125868363
176;8708;80;2,0;53,74725390900309;33,740065714737234;8,0;6;22,0;1984;0,0077202819999999985;B;B;38;4788;2;900,0;0;4;B;238623,88884125446
177;9785;27;2,0;62,64038950680821;34,998513481644245;10,0;5;17,0;2015;0,072157581;B;B;2;629;1;900,0;0;0;A;190968,19068903898
180;16584;61;3,0;54,526820684610605;38,903926616518284;6,0;3;9,0;1976;0,300322518;B;B;52;10311;6;900,0;1;9;B;245215,47730896933
181;12667;83;2,0;54,386667679168504;34,30557444686689;8,0;11;12,0;1978;0,100455735;B;B;43;7227;0;900,0;1;6;A;269995,0027797259
184;3398;74;1,0;48,743664866198436;51,01123215962079;1,0;12;20,0;2017;0,075778755;B;B;6;1437;3;900,0;0;2;B;165071,82572182963
185;10731;62;3,0;67,63260672812788;43,86762049658002;7,0;8;9,0;1973;0,002211665;B;B;39;7614;3;900,0;1;5;A;243008,1393059241
187;15930;41;2,0;42,58151161541346;24,872833739094464;6,0;7;14,0;1973;0,175054867;B;B;36;10055;3;900,0;1;0;B;217099,77313127727
188;1431;91;1,0;41,07619268196986;20,64320325401316;7,0;14;17,0;2000;0,333891544;B;B;30;6564;1;900,0;0;0;B;184156,11565779167
189;3035;94;2,0;47,80222779023652;32,5421255675183;6,0;5;12,0;1975;0,521867054;B;B;25;6149;0;900,0;0;0;B;162335,0140342568
191;14077;92;2,0;42,54009352292711;27,66291820102857;6,0;12;12,0;1971;0,460556389;B;B;20;4386;14;900,0;1;5;B;208662,67612332516
193;13528;187;1,0;38,89234657283961;17,533507100618163;10,0;8;16,0;2005;0,041116354;B;B;53;14892;4;900,0;1;4;B;173331,29890816894
194;141;62;2,0;67,6776032795015;52,35714524566519;1,0;11;16,0;2016;0,072157581;B;B;2;629;1;900,0;0;0;A;159654,0583783081
197;9956;36;1,0;38,75540671852458;18,306265262422922;8,0;2;14,0;1978;0,08761909;B;B;8;1497;5;900,0;1;0;B;91600,74197793
198;10736;13;3,0;80,03033041968777;47,801598811626405;10,0;16;17,0;1992;0,090799103;B;B;74;19083;2;900,0;5;15;B;311528,10086342023
203;7985;62;3,0;88,49139704169184;52,26192246645988;1,0;11;1,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;212527,4265195844
205;7567;27;2,0;74,2140900115795;54,64574106551241;1,0;8;17,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;183038,511216672
209;8075;27;1,0;43,37251864207703;20,374714577765413;9,0;17;16,0;2010;0,041116354;B;B;53;14892;4;900,0;1;4;B;134497,6434555525
210;16505;28;1,0;45,18232856287953;18,06250630998825;9,0;4;23,0;2007;0,333891544;B;B;30;6564;1;900,0;0;0;B;238485,4724189136
212;1748;88;2,0;5,49706140087997;67,62871744827193;1,0;24;22,0;1977;0,127375905;B;B;43;8429;3;900,0;3;9;B;412511,08876429935
213;9435;27;1,0;46,848992722249015;22,597569066968564;8,0;8;10,0;2007;0,041116354;B;B;53;14892;4;900,0;1;4;B;142483,7106867975
215;11645;1;2,0;64,2263608635554;35,91337299872035;8,0;12;17,0;2016;0,007122317;B;B;1;264;0;900,0;0;1;B;209569,7743990984
217;5540;27;3,0;57,6436127469155;59,42507753869936;9,0;16;10,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;198351,89245479504
220;12196;23;2,0;58,64681763048677;27,335360536533127;6,0;2;4,0;2015;0,034656082000000005;B;B;0;168;0;900,0;0;0;B;94827,30508499325
222;13385;11;3,0;72,95694262051751;44,77136206123875;9,0;12;14,0;1977;0,00016967599999999998;B;B;36;5992;0;900,0;1;1;B;281025,5505723644
223;4622;27;2,0;62,1539939420753;36,09435189107803;0,0;5;0,0;1977;0,072157581;B;B;2;629;1;900,0;0;0;A;194091,9925597275
224;9381;41;1,0;41,919045348063044;19,430397336918496;9,0;3;14,0;1984;0,175054867;B;B;36;10055;3;900,0;1;0;B;215560,24087496253
225;883;23;1,0;46,3558042570401;30,928076795745028;1,0;3;3,0;1977;0,014072961;B;B;2;475;0;900,0;0;0;B;94607,97605022244
226;4180;45;1,0;40,3710769262108;36,759569901120145;1,0;21;22,0;2016;0,195781053;B;B;23;5212;6;900,0;3;2;B;230239,55572923407
229;15620;23;1,0;43,763289168856524;30,928076795745028;1,0;3;17,0;1977;0,075778755;B;B;6;1437;3;900,0;0;2;B;130372,03180729575
233;3219;27;2,0;75,3786829779113;53,90477364005074;12,0;3;18,0;2017;0,072157581;B;B;2;629;1;900,0;0;0;A;159497,15641013213
234;12633;27;3,0;81,86716565092506;81,88454797087553;0,0;12;19,0;1977;0,211401214;B;B;9;1892;0;900,0;0;1;B;182228,52002951183
235;6336;21;2,0;42,42307966792883;28,08748522640246;5,0;3;5,0;1965;0,034331497;B;B;25;5487;3;900,0;0;4;B;103507,76632719484
236;3916;1;1,0;43,08441284195241;47,07161748065335;1,0;9;7,0;2017;0,007122317;B;B;1;264;0;900,0;0;1;B;169749,17381476212
