HouseYear;Rooms;Square;LifeSquare;KitchenSquare
1977;3;83,5963648;52,26192247;1
1977;3;83,63318839;83,27772337;0
1977;3;83,63507207;52,26192247;1
1977;3;83,65077252;52,26192247;1
1977;3;83,70452349;52,26192247;0
1977;3;83,71812562;52,26192247;1
1977;3;83,74925668;52,27909669;20
1977;3;83,77256492;52,26192247;1
1977;3;83,79864756;52,26192247;1
1977;3;83,83706578;52,26192247;1
1977;3;83,85411894;52,26192247;0
1977;3;83,85948829;52,26192247;1
1977;3;83,86474445;52,26192247;1
1977;3;83,97481797;52,26192247;1
1977;3;83,97842532;52,26192247;1
1977;3;84,00772444;52,26192247;0
1977;3;84,11329773;52,26192247;1
1977;3;84,20904801;52,26192247;0
1977;3;84,35697985;52,26192247;0
1977;3;84,42882563;52,26192247;1
1977;3;84,56553024;52,26192247;1
1977;3;84,64727579;52,26192247;1
1977;3;84,69495924;52,26192247;1
1977;3;84,7173802;52,26192247;1
1977;3;84,79614423;52,26192247;1
1977;3;84,80172585;52,26192247;1
1977;3;84,8039662;52,26192247;1
1977;3;84,81047936;52,26192247;1
1977;3;84,82410369;52,26192247;1
1977;3;85,08823052;52,26192247;1
1977;3;85,18993799;52,26192247;1
1977;3;85,46510745;52,26192247;1
1977;3;85,48080069;52,26192247;0
1977;3;85,5553607;52,26192247;1
1977;3;85,58773727;52,26192247;1
1977;3;85,67780639;52,26192247;1
1977;3;85,72641958;86,83699201;1
1977;3;85,73091685;52,26192247;1
1977;3;85,79688502;85,30524553;0
1977;3;85,84751291;52,26192247;1
1977;3;85,84933953;52,26192247;1
1977;3;85,87368557;52,26192247;1
1977;3;85,88482519;52,26192247;0
1977;3;85,88874693;52,26192247;0
1977;3;85,91616421;89,5937694;1
1977;3;85,9470566;52,26192247;1
1977;3;85,9684545;85,03877944;9
1977;3;85,98104304;52,26192247;0
1977;3;86,06411357;52,26192247;0
1977;3;86,0766127;52,26192247;1
1977;3;86,1478328;52,26192247;1
1977;3;86,15664656;52,26192247;0
1977;3;86,16423971;52,26192247;0
1977;3;86,32919308;52,26192247;1
1977;3;86,34142122;52,26192247;1
1977;3;86,3786549;52,26192247;1
1977;3;86,39646041;52,26192247;1
1977;3;86,43189012;52,26192247;0
1977;3;86,4411814;80,92383731;1
1977;3;86,44377127;52,26192247;0
1977;3;86,48754986;52,26192247;1
1977;3;86,49659742;85,0344782;1
1977;3;86,5015581;52,26192247;1
1977;3;86,51109765;52,26192247;0
1977;3;86,54007564;52,26192247;1
1977;3;86,63117411;52,26192247;0
1977;3;86,74409766;52,26192247;1
1977;3;86,8023964;5,41992769;1
1977;3;86,98702101;52,24474825;11
1977;3;87,01469722;86,01678359;0
1977;3;87,03479983;52,26192247;1
1977;3;87,03632909;52,26192247;0
1977;3;87,12725549;52,26192247;1
1977;3;87,18135005;52,26192247;1
1977;3;87,20062463;87,73022491;0
1977;3;87,35794373;52,26192247;1
1977;3;87,44633482;85,30670138;1
1977;3;87,45497101;52,26192247;10
1977;3;87,51040319;85,06803316;0
1977;3;87,55109761;89,94058499;1
1977;3;87,56789196;52,26192247;1
1977;3;87,58828763;84,91053499;1
1977;3;87,60641654;52,26192247;1
1977;3;87,63999802;52,26192247;1
1977;3;87,70107821;52,26192247;1
1977;3;87,84414358;52,26192247;1
1977;3;87,87220106;52,26192247;1
1977;3;87,9161063;52,26192247;10
1977;3;87,96326564;52,26192247;1
1977;3;88,04193014;52,26192247;1
1977;3;88,05292944;52,26192247;1
1977;3;88,09835197;52,26192247;1
1977;3;88,21709874;52,26192247;0
1977;3;88,22971571;52,26192247;1
1977;3;88,48254377;52,26192247;10
1977;3;88,49139704;52,26192247;1
1977;3;88,56817331;85,08105858;10
1977;3;88,57561085;52,26192247;1
1977;3;88,81976991;52,26192247;1
1977;3;88,90481781;52,26192247;1
1977;3;88,93421023;1,819833602;0
1977;3;88,96187153;52,26192247;0
1977;3;89,1955726;52,26192247;1
1977;3;89,39020433;52,26192247;1
1977;3;89,39727476;85,95926575;1
1977;3;89,69296425;87,62381428;1
1977;3;89,72012297;52,26192247;1
1977;3;89,78744635;43,76780618;0
1977;3;89,88200328;85,7839085;0
1977;3;89,91533693;52,26192247;0
1977;3;89,99708172;91,20191008;1
1977;3;90,3485699;52,26192247;1
1977;3;90,39608865;52,26192247;1
1977;3;90,68304006;90,12451668;1
1977;3;90,77443746;89,27464245;1
1977;3;90,8246136;52,26192247;1
1977;3;90,83424972;52,26192247;0
1977;3;91,25601849;52,26192247;0
1977;3;92,67926839;96,55914064;1
1977;3;92,71954936;52,26192247;1
1977;3;93,2946985;52,26192247;1
1977;3;93,62377365;52,26192247;1
1977;3;93,66168792;52,26192247;0
1977;3;93,90561567;94,95848143;1
1977;3;94,05298221;52,26192247;1
1977;3;94,23336317;57,45159053;8
1977;3;94,38209881;52,26192247;0
1977;3;95,8296969;52,26192247;1
1977;3;95,970757;93,3232964;1
1977;3;96,20857847;52,26192247;1
1977;3;96,97770849;52,26192247;1
1977;3;97,93762317;52,26192247;1
1977;3;98,60732773;52,26192247;0
1977;3;98,74046871;52,26192247;0
1977;3;98,99490934;52,26192247;0
1977;3;99,34826851;52,26192247;0
1977;3;100,2941932;52,26192247;1
1977;3;100,6482762;96,86309264;1
1977;3;101,4133339;52,26192247;0
1977;3;102,0328006;52,26192247;1
1977;3;102,4452311;104,3593306;1
1977;3;102,5282896;52,26192247;1
1977;3;102,6597301;104,6506878;1
1977;3;102,9805735;52,26192247;1
1977;3;103,1134856;52,26192247;1
1977;3;103,2979327;52,26192247;0
1977;3;103,45982;52,26192247;1
1977;3;103,5872612;52,26192247;0
1977;3;103,6543384;52,26192247;1
1977;3;103,6766535;52,26192247;0
1977;3;103,8386111;52,26192247;1
1977;3;103,9754492;51,59722331;13
1977;3;104,0195657;52,26192247;1
1977;3;104,2000784;103,5470512;1
1977;3;104,5457714;52,26192247;0
1977;3;105,0514291;52,26192247;1
1977;3;105,1404422;52,26192247;0
1977;3;105,4435921;107,9278589;15
1977;3;105,4792564;52,26192247;1
1977;3;106,0765043;52,26192247;1
1977;3;106,3492446;52,26192247;0
1977;3;106,7627172;52,26192247;0
1977;3;107,7506142;52,26192247;1
1977;3;107,7650526;52,26192247;1
1977;3;108,1375868;105,9202603;1
1977;3;108,6220696;52,26192247;0
1977;3;109,6989262;52,26192247;3
1977;3;113,2508477;52,26192247;1
1977;3;113,7746516;52,26192247;1
1977;3;113,8750862;52,26192247;1
1977;3;117,3000243;52,26192247;1
1977;3;118,9076118;52,26192247;0
1977;3;120,7712174;118,0489784;1
1977;3;121,8440042;122,4976405;1
1977;3;122,1819367;52,26192247;1
1977;3;122,313883;52,26192247;0
1977;3;124,9144314;52,26192247;1
1977;3;124,9360361;52,26192247;1
1977;3;125,0173678;52,26192247;0
1977;3;125,1178377;52,26192247;1
1977;3;126,8931895;52,26192247;1
1977;3;127,4175599;52,26192247;0
1977;3;129,4750167;52,26192247;10
1977;3;134,0283239;52,26192247;1
1977;3;134,2315176;52,26192247;1
1977;3;135,0205233;52,26192247;1
1977;3;135,1642311;138,9101872;0
1977;3;135,4255133;52,26192247;0
1977;3;135,7110628;52,26192247;1
1977;3;135,9614673;52,26192247;1
1977;3;136,4591007;52,26192247;1
1977;3;137,2859225;52,26192247;1
1977;3;137,9077831;136,697187;15
1977;3;138,7000923;52,26192247;1
1977;3;138,9808172;138,0045995;43
1977;3;162,5878859;164,5267571;0
1977;3;163,4953334;161,5042222;12
1977;3;167,7670275;52,26192247;1
1977;3;169,1172034;52,26192247;1
1977;3;169,3851839;52,26192247;1
1977;4;65,43834893;46,16537332;6
1977;4;87,76261595;85,12547137;0
1977;4;95,98852013;55,49993581;0
1977;4;96,18294082;55,49993581;1
1977;4;97,47437903;55,49993581;1
1977;4;98,04774419;1,451845965;1
1977;4;98,97916584;64,8344983;10
1977;4;100,4187427;55,49993581;1
1977;4;100,5719535;101,9785137;10
1977;4;104,3137754;55,49993581;1
1977;4;106,767678;55,49993581;1
1977;4;122,5002457;55,49993581;1
1977;4;138,9950027;55,49993581;1
1977;4;170,0168718;55,49993581;0
1977;5;39,90608239;39,39402417;1
1977;5;42,00329332;77,15393362;0
1977;5;121,5774234;114,9138431;1
1977;5;147,709302;77,15393362;0
1978;1;27,68003993;16,49977357;5
1978;1;32,15051786;21,91784435;6
1978;1;32,28417553;19,17693952;6
1978;1;33,30922245;20,52578881;6
1978;1;33,40029359;19,70113498;6
1978;1;34,49422308;16,28055602;7
1978;1;34,78904361;22,61275282;6
1978;1;35,32394793;19,04134184;6
1978;1;35,67661934;18,04412472;6
1978;1;35,74136557;23,38924233;6
1978;1;35,82672698;19,03520754;7
1978;1;35,95339596;18,46202619;6
1978;1;35,95417719;21,05814236;9
1978;1;35,99013769;18,12583002;1
1978;1;36,03186084;22,60433661;6
1978;1;36,06834136;21,16488653;6
1978;1;36,08543486;19,84981308;9
1978;1;36,28610358;21,44212785;6
1978;1;36,35010083;23,201098;7
1978;1;36,3797388;20,80609912;6
1978;1;36,62983817;20,83911452;8
1978;1;36,72780763;21,28488734;5
1978;1;36,74606267;19,04804829;6
1978;1;36,95082074;21,27679249;5
1978;1;36,95658603;22,12819749;6
1978;1;36,99084641;19,13139345;9
1978;1;37,39944342;22,2533019;9
1978;1;37,81681602;19,68219216;7
1978;1;37,88534147;19,57685932;7
1978;1;38,46796451;18,41432955;8
1978;1;38,51129841;19,48587562;6
1978;1;38,75540672;18,30626526;8
1978;1;39,30250777;20,3088048;9
1978;1;40,11068076;21,11575716;8
1978;1;40,24290871;23,77296835;9
1978;1;40,3088642;19,45175751;8
1978;1;40,80997168;22,4705959;10
1978;1;40,8629242;24,69607537;6
1978;1;41,20777445;20,93205642;8
1978;1;41,30792843;23,46286252;8
1978;1;42,36554199;20,47782479;8
1978;1;42,41205532;22,89374736;9
1978;1;42,44342026;23,19591801;8
1978;1;42,67488402;21,24585094;10
1978;1;43,27779016;21,39426405;9
1978;1;44,65088592;23,41674529;8
1978;1;45,05178465;19,44002807;10
1978;1;45,26691089;23,60106723;8
1978;2;44,14997271;30,26833665;5
1978;2;44,48961605;23,25329587;5
1978;2;45,61133162;32,2584269;9
1978;2;46,16607829;32,8723922;6
1978;2;46,17036432;30,42558567;6
1978;2;46,29957424;28,61922882;6
1978;2;46,63422063;28,20118787;6
1978;2;47,07595435;32,23338034;6
1978;2;47,75913217;27,61495471;5
1978;2;48,42621676;28,11000461;5
1978;2;48,68953371;29,14736138;6
1978;2;48,85515142;31,46483979;5
1978;2;49,30359342;35,38656931;8
1978;2;49,64266361;31,7090925;9
1978;2;50,27151831;31,10252323;8
1978;2;50,72584993;34,22868605;6
1978;2;50,92721329;31,73465919;6
1978;2;51,43074396;28,62753939;9
1978;2;52,06621354;35,97913858;9
1978;2;52,2043343;29,91995342;7
1978;2;53,06970589;30,64395826;10
1978;2;53,14824635;30,49166052;11
1978;2;53,28016435;35,33626014;9
1978;2;53,97514358;34,15358375;8
1978;2;54,38666768;34,30557445;8
1978;2;54,4704777;34,9686224;10
1978;2;54,78732376;33,51214288;8
1978;2;54,95588661;36,39400773;9
1978;2;54,97576165;34,64333175;8
1978;2;55,03843873;33,24461188;8
1978;2;55,10081041;32,48560104;9
1978;2;55,27895654;33,81340955;9
1978;2;55,49255504;33,69477657;9
1978;2;56,54482947;34,98594587;9
1978;2;56,67700333;31,13148174;8
1978;2;57,43562673;30,6617304;12
1978;2;57,48396551;36,53214033;9
1978;2;58,6318065;33,12771678;9
1978;2;59,7001798;34,53834532;10
1978;2;63,93817983;39,87032735;9
1978;3;53,27417148;38,12268496;6
1978;3;54,12776932;36,7694581;6
1978;3;55,12283637;38,46658435;6
1978;3;55,64295089;36,22741158;6
1978;3;58,97359992;40,70442431;6
1978;3;59,89619736;41,31245666;6
1978;3;60,17256779;44,47451221;6
1978;3;61,05243416;45,51125735;6
1978;3;62,05421879;39,21801142;7
1978;3;62,05661082;45,86954768;6
1978;3;62,22891322;47,70548871;6
1978;3;62,92611261;38,19415707;6
1978;3;63,11997989;41,46108954;6
1978;3;63,86801729;40,99230135;7
1978;3;63,94825804;38,50587934;7
1978;3;64,00460545;39,36951612;7
1978;3;64,48342731;39,07242723;8
1978;3;64,78526362;45,44412025;6
1978;3;64,84498938;42,99608476;7
1978;3;65,10181121;45,96002577;6
1978;3;65,14633426;42,05555202;8
1978;3;65,68363987;40,04954252;8
1978;3;65,77099139;48,68887797;8
1978;3;65,78645583;49,05021823;6
1978;3;65,85238149;39,99341494;8
1978;3;67,74049641;49,62682527;7
1978;3;67,77876252;43,3009785;8
1978;3;68,91295488;39,17814533;8
1978;3;69,95495478;41,85538959;8
1978;3;69,98245263;43,51628416;9
1978;3;70,46439581;50,90222104;7
1978;3;71,67973466;47,33414499;8
1978;3;72,22892689;51,536115;6
1978;3;72,39753593;44,0406849;9
1978;3;72,75823851;46,38777475;7
1978;3;76,09302526;45,42146141;10
1978;3;76,83742405;46,48290838;10
1978;3;77,58832027;49,51628316;10
1978;3;77,66843219;49,07467529;10
1978;4;64,58982457;49,11965632;6
1978;4;69,03912178;47,21175869;6
1979;1;32,72612518;21,68991697;6
1979;1;32,81019548;20,85845645;6
1979;1;33,07180727;22,23724213;6
1979;1;34,17191096;19,88614525;9
1979;1;34,2475855;35,47315666;6
1979;1;34,72292745;20,43534695;6
1979;1;35,04017499;20,46875712;5
1979;1;35,42420783;23,16290594;9
1979;1;36,05991014;22,61477385;9
1979;1;36,19030199;17,99651508;6
1979;1;36,35516545;24,97079073;9
1979;1;36,64393486;21,23948481;6
1979;1;36,97401761;18,3894199;6
1979;1;37,55224252;20,74228103;6
1979;1;37,58543429;21,8457062;9
1979;1;37,76573116;21,01413217;6
1979;1;37,86677571;23,54076233;8
1979;1;37,89978655;24,62178016;6
1979;1;38,13316462;20,05929493;10
1979;1;38,23094356;21,2785496;8
1979;1;38,84015945;19,02662612;8
1979;1;39,01042663;24,83226188;8
1979;1;40,27664954;20,69997229;7
1979;1;40,47111893;21,56533796;8
1979;1;40,53891985;20,35591887;8
1979;1;40,77438926;22,41518641;8
1979;1;40,9457539;22,58638837;9
1979;1;41,62012133;17,51498556;10
1979;1;41,89372098;24,9390083;8
1979;1;42,08358352;20,81785625;8
1979;1;42,50122607;22,9157347;8
1979;1;42,59130542;23,27145857;9
1979;1;43,11298563;24,44168927;8
1979;1;44,93248334;18,49733546;10
1979;1;47,54452058;21,48471355;8
1979;2;44,91060801;29,02727083;5
1979;2;44,96681657;28,41029907;6
1979;2;45,01075362;29,7060769;6
1979;2;45,38146666;30,99210575;6
1979;2;45,56528398;30,69897973;5
1979;2;47,35903714;32,30172942;6
1979;2;47,54802584;31,3292673;6
1979;2;47,61670226;32,75619903;6
1979;2;47,7320089;29,91542633;5
1979;2;49,43294247;30,96326063;6
1979;2;49,63360511;33,37780877;7
1979;2;49,66247362;30,62156775;6
1979;2;50,0161026;32,41979518;6
1979;2;50,87264707;34,68618997;9
1979;2;51,81641423;32,70335416;9
1979;2;51,9933634;33,27369998;9
1979;2;52,32028376;32,83977024;8
1979;2;52,46646288;31,80766694;8
1979;2;52,9570227;30,84059307;9
1979;2;52,99319998;29,6419831;8
1979;2;53,13552341;31,30434733;10
1979;2;53,34853164;34,89594114;8
1979;2;53,61058324;31,28923501;8
1979;2;54,02465454;34,90708726;9
1979;2;54,11921542;30,36006785;9
1979;2;54,49344417;35,97424549;9
1979;2;54,9105016;25,50489107;8
1979;2;55,83433662;32,90540574;9
1979;2;56,26525909;34,17376015;9
1979;2;56,45302336;34,28903787;9
1979;2;56,66770104;31,08152903;8
1979;2;56,80182775;30,90086071;9
1979;2;57,12151481;30,78593401;10
1979;2;57,13926419;33,26909796;9
1979;2;58,12161915;34,34500891;9
1979;2;58,42449561;32,12481414;11
1979;3;32,79522081;36,6594131;6
1979;3;55,89736023;35,90975052;6
1979;3;59,99483746;41,2462645;8
1979;3;61,58646837;46,50857872;6
1979;3;62,08530618;46,33756765;6
1979;3;62,46458182;41,96903501;8
1979;3;62,7770828;41,06498113;8
1979;3;63,16695089;39,00371505;8
1979;3;63,55542928;44,36527076;8
1979;3;63,7872721;38,77830803;8
1979;3;63,85934809;45,65170842;6
1979;3;64,9918302;42,90628593;8
1979;3;65,90874205;40,94345459;8
1979;3;66,08384878;39,54646122;8
1979;3;66,0867455;43,42943621;7
1979;3;67,80243247;37,06457147;8
1979;3;68,06500304;44,42674402;8
1979;3;68,16452724;50,66911166;8
1979;3;68,51354878;47,98155908;6
1979;3;68,7760496;42,27909812;8
1979;3;70,36016552;46,72462454;8
1979;3;71,28507691;43,78232175;7
1979;3;73,17745452;47,56881029;8
1979;3;73,61222473;53,89208948;6
1979;3;73,76226291;46,59325665;9
1979;3;75,03523519;46,81586897;10
1979;3;76,02459284;46,95691746;9
1979;3;76,43284706;49,86031559;10
1979;3;77,72253784;48,85391287;10
1979;3;78,84359197;48,28326262;10
1979;3;79,93304355;50,62363576;10
1979;3;80,52837687;46,31568478;10
1979;3;91,2825996;50,81913417;11
1979;4;63,14741388;46,77796352;6
1979;4;68,13622606;49,82587376;6
1979;4;98,38544628;76,08177554;9
1980;1;32,17438856;20,14756909;6
1980;1;32,3303333;21,14170352;6
1980;1;33,76184992;19,99294346;5
1980;1;35,24735502;19,79744676;6
1980;1;35,56076866;17,18032601;7
1980;1;35,91317444;23,69197202;9
1980;1;36,06517521;20,85823406;9
1980;1;36,34204081;21,26075702;6
1980;1;36,42839231;19,23255761;9
1980;1;36,84434965;19,55529067;8
1980;1;36,97617805;23,79939834;9
1980;1;37,03636002;17,79498233;7
1980;1;37,06275264;20,61120849;6
1980;1;37,17968623;20,36639188;9
1980;1;37,46041368;20,57765361;10
1980;1;37,60898958;20,88546922;6
1980;1;37,93351075;21,37754747;8
1980;1;38,05402262;39,61294775;8
1980;1;38,27406296;18,56618225;10
1980;1;38,30597768;19,48602436;9
1980;1;38,59227356;19,71441792;6
1980;1;38,62616438;19,17149014;9
1980;1;38,7969941;25,28815909;6
1980;1;38,87645859;20,63600309;10
1980;1;39,14985948;24,0423231;8
1980;1;39,49627676;20,43651255;9
1980;1;39,642758;22,07893688;8
1980;1;39,95878753;22,63484641;8
1980;1;39,97287265;22,55700002;10
1980;1;39,97318526;23,53715698;8
1980;1;40,09075455;22,39389821;8
1980;1;40,15353906;21,56621554;8
1980;1;40,18532265;21,62693186;8
1980;1;40,53256056;21,68741566;8
1980;1;41,57316608;21,06537806;10
1980;1;41,72962277;23,32823334;8
1980;1;41,78784205;24,48880769;8
1980;1;41,80156334;24,95910884;8
1980;1;41,87657497;22,6854122;9
1980;1;42,0926325;21,41791908;8
1980;1;42,13059847;21,41290759;8
1980;1;42,44621085;21,15085931;8
1980;1;42,90980003;20,92333243;9
1980;1;42,93642997;22,28967321;8
1980;1;43,01491536;21,45302295;8
1980;1;43,11885657;22,91816457;8
1980;1;43,50419585;23,84288106;8
1980;1;43,50466754;24,72654481;8
1980;2;41,39200232;26,85867603;6
1980;2;41,81826096;25,2462001;6
1980;2;44,39963131;29,3659822;6
1980;2;44,54420321;28,74752146;6
1980;2;45,07345831;27,98897113;6
1980;2;45,29517236;34,08915363;6
1980;2;46,27938898;30,73611306;6
1980;2;46,77229992;32,36141882;6
1980;2;47,23444591;19,36358021;6
1980;2;47,39669872;30,95885676;7
1980;2;47,42149327;34,87193899;6
1980;2;47,95354287;30,24086999;5
1980;2;48,55958589;29,70778225;8
1980;2;49,26933204;34,14659234;6
1980;2;49,83008168;34,18395439;6
1980;2;50,77085932;30,4017909;6
1980;2;51,07247419;32,09295483;6
1980;2;52,29993916;31,89966049;8
1980;2;53,35060109;32,57948034;8
1980;2;53,4226757;34,84035258;8
1980;2;53,84533051;31,78013408;8
1980;2;53,93412395;33,07352771;8
1980;2;54,27499194;34,9095214;10
1980;2;54,29274433;30,67163552;8
1980;2;54,38739219;32,082624;8
1980;2;55,09782441;30,53537835;11
1980;2;56,00880613;35,76626712;9
1980;2;56,65983784;31,7983382;8
1980;2;56,82785795;35,0867872;10
1980;2;57,26997377;35,04515666;8
1980;2;57,32249447;31,78800632;10
1980;2;57,32524055;36,93918144;9
1980;2;57,57557083;31,04481589;8
1980;2;58,40527503;29,4112802;7
1980;2;61,63679503;33,05540346;9
1980;2;62,47326667;36,15159713;10
1980;3;49,01724036;34,96003894;6
1980;3;52,71882351;36,56374284;6
1980;3;53,53011316;37,01174746;6
1980;3;60,4967362;38,70193287;6
1980;3;62,75927611;46,03958872;6
1980;3;63,3021365;38,35217268;8
1980;3;63,42405895;43,95675007;6
1980;3;63,45203247;39,65294211;8
1980;3;63,86781328;45,66443259;6
1980;3;64,06341567;41,49857395;8
1980;3;64,08092958;44,55132015;6
1980;3;64,46728306;50,40311413;7
1980;3;68,10273923;39,31149306;8
1980;3;68,38663445;45,72655898;6
1980;3;68,88608036;49,86453261;7
1980;3;70,84577437;42,00701363;8
1980;3;76,66300885;48,37375464;10
1980;3;77,90074852;50,07786739;10
1980;3;78,68866044;49,37748144;10
1980;3;79,07429766;49,60076182;10
1980;3;81,98792014;48,93855497;10
1980;3;82,57804483;46,00397416;10
1980;4;64,23452401;48,06163022;6
1981;1;30,11429162;15,74590203;5
1981;1;32,85073822;18,2348373;5
1981;1;34,42995633;22,59383503;6
1981;1;35,03689771;18,97766579;6
1981;1;35,07556231;21,53621941;6
1981;1;35,63694799;21,82397694;9
1981;1;35,69763188;21,02974039;6
1981;1;36,11789159;22,40105137;9
1981;1;36,31862905;21,92840482;5
1981;1;36,37119218;21,29175062;6
1981;1;37,15214287;21,45779835;9
1981;1;38,69760882;22,86934934;12
1981;1;38,89917562;22,5994993;8
1981;1;39,08134143;19,29226038;7
1981;1;39,10376526;21,37277981;9
1981;1;39,14393896;22,65069038;8
1981;1;39,14642467;21,55267888;8
1981;1;39,42966643;18,51973272;9
1981;1;39,53465132;22,22445075;6
1981;1;40,24775904;20,61678304;9
1981;1;40,28312165;20,28020784;8
1981;1;41,06638516;19,87858863;8
1981;1;41,36569781;22,58743318;8
1981;1;41,53813827;23,29293458;8
1981;1;41,81218845;21,07960683;8
1981;1;42,04040217;19,29494938;8
1981;1;43,22140263;24,46606396;8
1981;1;44,5388583;23,07955991;8
1981;1;44,82525019;24,24004521;8
1981;1;48,49513557;22,53963593;12
1981;2;40,07059094;26,54296809;6
1981;2;40,38975219;21,67274793;8
1981;2;42,71275327;27,61924244;6
1981;2;45,59291291;27,2784594;6
1981;2;46,54589006;28,13161029;6
1981;2;46,54868718;31,88677178;6
1981;2;46,75553455;29,67167399;6
1981;2;47,09032927;29,74430881;6
1981;2;47,5053822;30,66797343;2
1981;2;47,86564318;32,69617303;6
1981;2;47,88941591;29,31685574;6
1981;2;48,11857907;28,90776452;6
1981;2;48,52205218;34,6078707;6
1981;2;49,09072848;33,27262607;6
1981;2;50,92110522;31,49231613;6
1981;2;51,41526237;47,89663052;6
1981;2;51,99488856;31,81156772;6
1981;2;52,3665357;31,2016742;8
1981;2;52,82493034;34,70066868;8
1981;2;53,04698161;33,49787537;9
1981;2;53,44608409;34,26613846;9
1981;2;54,41300608;32,45708997;8
1981;2;54,57386126;31,60768247;11
1981;2;54,58973109;34,23703394;8
1981;2;54,69165239;32,348632;8
1981;2;54,84911951;33,90919543;8
1981;2;55,49290532;35,18748446;8
1981;2;55,7001562;34,61351847;8
1981;2;56,25565112;30,21810497;8
1981;2;56,44444642;32,32438774;9
1981;2;56,62074596;30,44596032;11
1981;2;56,81555502;29,22619072;8
1981;2;56,82582702;31,20298783;11
1981;2;56,92211601;30,73443217;8
1981;2;57,45063291;31,07271433;8
1981;2;57,78628834;30,5573072;8
1981;2;58,0892528;52,46085683;8
1981;2;58,49059067;33,02356887;8
1981;2;58,70275481;31,90193457;9
1981;2;59,46529327;34,50495356;8
1981;2;60,12354246;37,59178557;10
1981;2;61,1000061;33,86802471;10
